contig	position	read_name	-3_event_level_mean	-3_event_stdv	-3_event_length	-3_standardized_level	-3_event_level_median	-3_event_stdv_median	-3_event_length_median	-3_diff_stdv	-2_event_level_mean	-2_event_stdv	-2_event_length	-2_standardized_level	-2_event_level_median	-2_event_stdv_median	-2_event_length_median	-2_diff_stdv	-1_event_level_mean	-1_event_stdv	-1_event_length	-1_standardized_level	-1_event_level_median	-1_event_stdv_median	-1_event_length_median	-1_diff_stdv	0_event_level_mean	0_event_stdv	0_event_length	0_standardized_level	0_event_level_median	0_event_stdv_median	0_event_length_median	0_diff_stdv	+1_event_level_mean	+1_event_stdv	+1_event_length	+1_standardized_level	+1_event_level_median	+1_event_stdv_median	+1_event_length_median	+1_diff_stdv	+2_event_level_mean	+2_event_stdv	+2_event_length	+2_standardized_level	+2_event_level_median	+2_event_stdv_median	+2_event_length_median	+2_diff_stdv	+3_event_level_mean	+3_event_stdv	+3_event_length	+3_standardized_level	+3_event_level_median	+3_event_stdv_median	+3_event_length_median	+3_diff_stdv
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	203	031f6a07-70c0-4c72-ba6c-2e607cb83dba	86.56438	2.2085	0.008175	-0.55375	87.035	2.079	0.005145	-0.27351972	102.93	7.854	0.00266	0.18	102.93	7.854	0.00266	1.9305971	110.12	3.961	0.00232	0.34	110.12	3.961	0.00232	-0.024384236	86.97	2.851	0.003815	-2.735	86.97	2.851	0.003815	-0.63635206	113.166664	7.7578335	0.005866667	0.575	114.745	6.6345	0.005975	0.46098557	104.05	6.579	0.00697	0.0	104.05	6.579	0.00697	0.9996961	78.87	2.744	0.00266	0.51	78.87	2.744	0.00266	-0.01294964
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	204	031f6a07-70c0-4c72-ba6c-2e607cb83dba	102.93	7.854	0.00266	0.18	102.93	7.854	0.00266	1.9305971	110.12	3.961	0.00232	0.34	110.12	3.961	0.00232	-0.024384236	86.97	2.851	0.003815	-2.735	86.97	2.851	0.003815	-0.63635206	113.166664	7.7578335	0.005866667	0.575	114.745	6.6345	0.005975	0.46098557	104.05	6.579	0.00697	0.0	104.05	6.579	0.00697	0.9996961	78.87	2.744	0.00266	0.51	78.87	2.744	0.00266	-0.01294964	91.85333	3.2695	0.008246667	0.44666666	91.95	3.34	0.0083	0.071967214
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	216	031f6a07-70c0-4c72-ba6c-2e607cb83dba	78.305	1.928	0.009295	-0.26	78.305	1.928	0.009295	-0.06859903	90.95	2.478	0.00232	-0.11	90.95	2.478	0.00232	-0.13052632	97.38	2.967	0.00232	-1.47	97.38	2.967	0.00232	-0.33919823	111.67	3.029	0.01295	-0.83	111.67	3.029	0.01295	-0.46766257	110.28667	3.5698333	0.006444583	0.82375	111.26	3.75175	0.0053125	0.18206401	113.67	8.559	0.01428	-0.69	113.67	8.559	0.01428	1.2173575	77.34	1.955	0.00199	1.7	77.34	1.955	0.00199	0.039893616
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	230	031f6a07-70c0-4c72-ba6c-2e607cb83dba	71.79	0.90025	0.00365	-0.1925	71.79	0.90025	0.00365	-0.57334125	96.6	3.339	0.00266	0.55	96.6	3.339	0.00266	-0.34400785	115.5	2.692	0.00465	0.87	115.5	2.692	0.00465	-0.108609274	119.43	4.656	0.00432	0.29	119.43	4.656	0.00432	0.3115493	85.956665	1.997	0.00509	1.5566666	85.25	1.999	0.00498	-0.29929826	75.57	1.403	0.01096	-0.65	75.57	1.403	0.01096	-0.32222223	81.625	1.42625	0.0051475	0.58	81.625	1.42625	0.0051475	-0.4995614
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	250	031f6a07-70c0-4c72-ba6c-2e607cb83dba	82.875	5.94	0.006805	0.45	82.875	5.94	0.006805	0.8679245	90.535	5.5335	0.00365	-0.9	90.535	5.5335	0.00365	0.087131634	102.635	6.367	0.004815	-0.53	102.635	6.367	0.004815	0.0846678	129.765	2.2145	0.0078	0.275	129.765	2.2145	0.0078	-0.61080843	114.18	3.663	0.00432	-1.18	114.18	3.663	0.00432	-0.37597954	129.52	4.715	0.01228	0.62	129.52	4.715	0.01228	-0.01565762	81.58	4.479	0.01892	0.65	81.58	4.479	0.01892	0.59395015
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	346	031f6a07-70c0-4c72-ba6c-2e607cb83dba	71.41	0.476	0.00332	0.32	71.41	0.476	0.00332	-0.7930435	74.2525	0.85296667	0.005776333	0.49716666	74.195	0.91625	0.0046475	-0.5957504	75.4	1.0195	0.01444	-1.01	75.4	1.0195	0.01444	-0.45771277	87.16708	1.6921667	0.0055904165	0.51875	87.7425	1.651	0.0040675	-0.38015872	83.61	1.578	0.00266	0.77	83.61	1.578	0.00266	-0.4463158	70.9	0.972	0.00365	1.08	70.9	0.972	0.00365	-0.5773913	70.43	0.564	0.00232	1.53	70.43	0.564	0.00232	-0.72753626
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	347	031f6a07-70c0-4c72-ba6c-2e607cb83dba	74.2525	0.85296667	0.005776333	0.49716666	74.195	0.91625	0.0046475	-0.5957504	75.4	1.0195	0.01444	-1.01	75.4	1.0195	0.01444	-0.45771277	87.16708	1.6921667	0.0055904165	0.51875	87.7425	1.651	0.0040675	-0.38015872	83.61	1.578	0.00266	0.77	83.61	1.578	0.00266	-0.4463158	70.9	0.972	0.00365	1.08	70.9	0.972	0.00365	-0.5773913	70.43	0.564	0.00232	1.53	70.43	0.564	0.00232	-0.72753626	69.37	1.08725	0.00448	-0.7325	69.65	0.831	0.00481	-0.5373404
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	406	031f6a07-70c0-4c72-ba6c-2e607cb83dba	126.41	3.555	0.01096	0.93	126.41	3.555	0.01096	-0.37521967	123.695	6.4595	0.00365	-0.265	123.695	6.4595	0.00365	0.10042589	119.75	5.345	0.0073	-0.53	119.75	5.345	0.0073	-0.038669065	111.02	5.177	0.00432	1.06	111.02	5.177	0.00432	0.27512315	132.79	4.897	0.0083	1.11	132.79	4.897	0.0083	-0.16575809	145.8475	3.176	0.0040675	1.8225	145.8475	3.176	0.0040675	-0.3772549	80.04	3.758	0.00232	-0.57	80.04	3.758	0.00232	-0.028940568
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	407	031f6a07-70c0-4c72-ba6c-2e607cb83dba	123.695	6.4595	0.00365	-0.265	123.695	6.4595	0.00365	0.10042589	119.75	5.345	0.0073	-0.53	119.75	5.345	0.0073	-0.038669065	111.02	5.177	0.00432	1.06	111.02	5.177	0.00432	0.27512315	132.79	4.897	0.0083	1.11	132.79	4.897	0.0083	-0.16575809	145.8475	3.176	0.0040675	1.8225	145.8475	3.176	0.0040675	-0.3772549	80.04	3.758	0.00232	-0.57	80.04	3.758	0.00232	-0.028940568	84.18	4.724	0.01228	-1.66	84.18	4.724	0.01228	0.1839599
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	408	031f6a07-70c0-4c72-ba6c-2e607cb83dba	119.75	5.345	0.0073	-0.53	119.75	5.345	0.0073	-0.038669065	111.02	5.177	0.00432	1.06	111.02	5.177	0.00432	0.27512315	132.79	4.897	0.0083	1.11	132.79	4.897	0.0083	-0.16575809	145.8475	3.176	0.0040675	1.8225	145.8475	3.176	0.0040675	-0.3772549	80.04	3.758	0.00232	-0.57	80.04	3.758	0.00232	-0.028940568	84.18	4.724	0.01228	-1.66	84.18	4.724	0.01228	0.1839599	115.61	4.523	0.0176	0.76	115.61	4.523	0.0176	0.11679012
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	409	031f6a07-70c0-4c72-ba6c-2e607cb83dba	111.02	5.177	0.00432	1.06	111.02	5.177	0.00432	0.27512315	132.79	4.897	0.0083	1.11	132.79	4.897	0.0083	-0.16575809	145.8475	3.176	0.0040675	1.8225	145.8475	3.176	0.0040675	-0.3772549	80.04	3.758	0.00232	-0.57	80.04	3.758	0.00232	-0.028940568	84.18	4.724	0.01228	-1.66	84.18	4.724	0.01228	0.1839599	115.61	4.523	0.0176	0.76	115.61	4.523	0.0176	0.11679012	111.64	5.423375	0.00879875	-0.59375	111.1275	5.49325	0.00747	0.33910495
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	410	031f6a07-70c0-4c72-ba6c-2e607cb83dba	132.79	4.897	0.0083	1.11	132.79	4.897	0.0083	-0.16575809	145.8475	3.176	0.0040675	1.8225	145.8475	3.176	0.0040675	-0.3772549	80.04	3.758	0.00232	-0.57	80.04	3.758	0.00232	-0.028940568	84.18	4.724	0.01228	-1.66	84.18	4.724	0.01228	0.1839599	115.61	4.523	0.0176	0.76	115.61	4.523	0.0176	0.11679012	111.64	5.423375	0.00879875	-0.59375	111.1275	5.49325	0.00747	0.33910495	120.433334	3.252	0.0042033335	0.5133333	121.13	3.142	0.00232	0.025867509
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	411	031f6a07-70c0-4c72-ba6c-2e607cb83dba	145.8475	3.176	0.0040675	1.8225	145.8475	3.176	0.0040675	-0.3772549	80.04	3.758	0.00232	-0.57	80.04	3.758	0.00232	-0.028940568	84.18	4.724	0.01228	-1.66	84.18	4.724	0.01228	0.1839599	115.61	4.523	0.0176	0.76	115.61	4.523	0.0176	0.11679012	111.64	5.423375	0.00879875	-0.59375	111.1275	5.49325	0.00747	0.33910495	120.433334	3.252	0.0042033335	0.5133333	121.13	3.142	0.00232	0.025867509	123.09	7.548	0.00498	0.74	123.09	7.548	0.00498	0.5757829
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	412	031f6a07-70c0-4c72-ba6c-2e607cb83dba	80.04	3.758	0.00232	-0.57	80.04	3.758	0.00232	-0.028940568	84.18	4.724	0.01228	-1.66	84.18	4.724	0.01228	0.1839599	115.61	4.523	0.0176	0.76	115.61	4.523	0.0176	0.11679012	111.64	5.423375	0.00879875	-0.59375	111.1275	5.49325	0.00747	0.33910495	120.433334	3.252	0.0042033335	0.5133333	121.13	3.142	0.00232	0.025867509	123.09	7.548	0.00498	0.74	123.09	7.548	0.00498	0.5757829	87.28	1.435	0.00398	1.5	87.28	1.435	0.00398	-0.5487421
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	510	031f6a07-70c0-4c72-ba6c-2e607cb83dba	79.0	1.087	0.00398	1.27	79.0	1.087	0.00398	-0.6185965	78.61	0.883	0.0083	0.62	78.61	0.883	0.0083	-0.61608696	80.16	1.462	0.02424	0.29	80.16	1.462	0.02424	-0.22234042	86.07	1.593	0.00465	0.21	86.07	1.593	0.00465	-0.41648352	77.13	1.055	0.00465	-0.96	77.13	1.055	0.00465	-0.6298246	74.51	0.978	0.00365	1.57	74.51	0.978	0.00365	-0.5747826	72.89	0.708	0.00266	-0.52	72.89	0.708	0.00266	-0.664455
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	806	031f6a07-70c0-4c72-ba6c-2e607cb83dba	80.4	1.444	0.00299	1.09	80.4	1.444	0.00299	-0.30241546	84.05	1.683	0.01892	-0.24	84.05	1.683	0.01892	-0.4094737	101.9425	2.66175	0.006725	0.6975	101.9425	2.66175	0.006725	-0.29583332	113.49	10.727	0.00232	0.43	113.49	10.727	0.00232	0.7672158	82.6	2.181	0.00697	1.15	82.6	2.181	0.00697	-0.05173913	98.98	7.495	0.00531	-0.47	98.98	7.495	0.00531	0.5050201	120.25	9.754	0.00564	-0.64	120.25	9.754	0.00564	2.0769715
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1143	031f6a07-70c0-4c72-ba6c-2e607cb83dba	75.87	2.236	0.00332	0.82	75.87	2.236	0.00332	0.1893617	74.0	0.869	0.00199	-0.99	74.0	0.869	0.00199	-0.7267296	78.16	2.704	0.00432	0.99	78.16	2.704	0.00432	0.04	86.99	5.131	0.00432	-2.25	86.99	5.131	0.00432	0.5595745	74.18	0.814	0.00299	1.03	74.18	0.814	0.00299	-0.653617	75.65	1.019	0.00266	0.1	75.65	1.019	0.00266	-0.5789256	77.94	1.544	0.00299	1.36	77.94	1.544	0.00299	-0.25410628
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1173	031f6a07-70c0-4c72-ba6c-2e607cb83dba	83.24	1.329	0.00266	-0.88	83.24	1.329	0.00266	-0.7883758	79.7325	1.15275	0.003985	1.07	79.7325	1.15275	0.003985	-0.45107144	82.59	1.907	0.00299	-0.39	82.59	1.907	0.00299	-0.40031448	74.86	1.095	0.00299	1.09	74.86	1.095	0.00299	-0.4175532	73.94	1.148	0.00797	-0.44	73.94	1.148	0.00797	-0.5914591	72.21	1.119	0.00266	0.47	72.21	1.119	0.00266	-0.52382976	86.8	2.187	0.00365	0.69	86.8	2.187	0.00365	-0.23263158
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1598	031f6a07-70c0-4c72-ba6c-2e607cb83dba	76.62	3.666	0.0239	-1.75	76.62	3.666	0.0239	-0.081203006	103.09	9.758	0.00498	-1.11	103.09	9.758	0.00498	1.0371608	76.85	2.547	0.00531	-0.83	76.85	2.547	0.00531	-0.093594305	69.59	2.844	0.00266	0.04	69.59	2.844	0.00266	0.21021277	75.19	0.853	0.00432	0.25	75.19	0.853	0.00432	-0.7007018	77.885	1.3605	0.0078	0.38	77.885	1.3605	0.0078	-0.40847826	79.17	1.183	0.01428	1.91	79.17	1.183	0.01428	-0.37074468
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	413	061d48f8-f488-4507-ad08-a36420dd10b7	94.63333	10.473333	0.007523333	0.33333334	98.87	7.226	0.00996	1.6248956	110.64333	2.6416667	0.00509	-0.18	109.68	2.379	0.00531	-0.34773663	115.89	3.4115	0.00647	0.21	115.89	3.4115	0.00647	-0.15765432	120.95	2.404	0.00432	0.66	120.95	2.404	0.00432	-0.24164037	118.96	9.886	0.0093	0.09	118.96	9.886	0.0093	1.0638831	90.04	4.155	0.00465	2.25	90.04	4.155	0.00465	0.30660376	86.88	5.044	0.00299	-1.5	86.88	5.044	0.00299	-0.009037328
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	594	061d48f8-f488-4507-ad08-a36420dd10b7	99.0175	1.269	0.004235	-0.9875	99.0175	1.269	0.004235	-0.6142857	73.475	1.1295	0.00581	0.08	73.475	1.1295	0.00581	-0.46469194	84.575	1.5895	0.00249	-0.155	84.575	1.5895	0.00249	-0.4736755	93.86	4.093	0.00465	0.57	93.86	4.093	0.00465	0.18637681	90.92	4.813	0.00398	0.77	90.92	4.813	0.00398	0.513522	92.3	4.038	0.0083	2.58	92.3	4.038	0.0083	0.33708608	109.58	2.699	0.00764	-0.14	109.58	2.699	0.00764	0.0070895525
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1206	061d48f8-f488-4507-ad08-a36420dd10b7	100.93	5.479	0.00232	-0.84	100.93	5.479	0.00232	0.3495074	89.44	7.165	0.00498	-2.48	89.44	7.165	0.00498	-0.08609694	121.25	4.3345	0.017095	0.945	121.25	4.3345	0.017095	0.36735016	116.0525	8.062	0.0106225	-0.7675	116.0525	8.062	0.0106225	0.45	104.95	1.4773333	0.0115083335	-0.28666666	105.495	1.574	0.006805	-0.44875622	99.31	3.579	0.00498	-0.02	99.31	3.579	0.00498	0.037391305	79.5	1.439	0.00498	-2.08	79.5	1.439	0.00498	-0.5474843
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1207	061d48f8-f488-4507-ad08-a36420dd10b7	89.44	7.165	0.00498	-2.48	89.44	7.165	0.00498	-0.08609694	121.25	4.3345	0.017095	0.945	121.25	4.3345	0.017095	0.36735016	116.0525	8.062	0.0106225	-0.7675	116.0525	8.062	0.0106225	0.45	104.95	1.4773333	0.0115083335	-0.28666666	105.495	1.574	0.006805	-0.44875622	99.31	3.579	0.00498	-0.02	99.31	3.579	0.00498	0.037391305	79.5	1.439	0.00498	-2.08	79.5	1.439	0.00498	-0.5474843	82.03	1.368	0.013115	0.47	82.03	1.368	0.013115	-0.35774648
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1208	061d48f8-f488-4507-ad08-a36420dd10b7	121.25	4.3345	0.017095	0.945	121.25	4.3345	0.017095	0.36735016	116.0525	8.062	0.0106225	-0.7675	116.0525	8.062	0.0106225	0.45	104.95	1.4773333	0.0115083335	-0.28666666	105.495	1.574	0.006805	-0.44875622	99.31	3.579	0.00498	-0.02	99.31	3.579	0.00498	0.037391305	79.5	1.439	0.00498	-2.08	79.5	1.439	0.00498	-0.5474843	82.03	1.368	0.013115	0.47	82.03	1.368	0.013115	-0.35774648	92.39	2.773	0.01162	0.24	92.39	2.773	0.01162	-0.5584395
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1209	061d48f8-f488-4507-ad08-a36420dd10b7	116.0525	8.062	0.0106225	-0.7675	116.0525	8.062	0.0106225	0.45	104.95	1.4773333	0.0115083335	-0.28666666	105.495	1.574	0.006805	-0.44875622	99.31	3.579	0.00498	-0.02	99.31	3.579	0.00498	0.037391305	79.5	1.439	0.00498	-2.08	79.5	1.439	0.00498	-0.5474843	82.03	1.368	0.013115	0.47	82.03	1.368	0.013115	-0.35774648	92.39	2.773	0.01162	0.24	92.39	2.773	0.01162	-0.5584395	74.35125	1.166375	0.00991875	-0.12625	74.5725	1.2215	0.0072225	-0.44458333
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1210	061d48f8-f488-4507-ad08-a36420dd10b7	104.95	1.4773333	0.0115083335	-0.28666666	105.495	1.574	0.006805	-0.44875622	99.31	3.579	0.00498	-0.02	99.31	3.579	0.00498	0.037391305	79.5	1.439	0.00498	-2.08	79.5	1.439	0.00498	-0.5474843	82.03	1.368	0.013115	0.47	82.03	1.368	0.013115	-0.35774648	92.39	2.773	0.01162	0.24	92.39	2.773	0.01162	-0.5584395	74.35125	1.166375	0.00991875	-0.12625	74.5725	1.2215	0.0072225	-0.44458333	76.04	1.087	0.00598	-0.51	76.04	1.087	0.00598	-0.6131673
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1211	061d48f8-f488-4507-ad08-a36420dd10b7	99.31	3.579	0.00498	-0.02	99.31	3.579	0.00498	0.037391305	79.5	1.439	0.00498	-2.08	79.5	1.439	0.00498	-0.5474843	82.03	1.368	0.013115	0.47	82.03	1.368	0.013115	-0.35774648	92.39	2.773	0.01162	0.24	92.39	2.773	0.01162	-0.5584395	74.35125	1.166375	0.00991875	-0.12625	74.5725	1.2215	0.0072225	-0.44458333	76.04	1.087	0.00598	-0.51	76.04	1.087	0.00598	-0.6131673	74.21	2.367	0.00365	0.7	74.21	2.367	0.00365	0.121800944
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1212	061d48f8-f488-4507-ad08-a36420dd10b7	79.5	1.439	0.00498	-2.08	79.5	1.439	0.00498	-0.5474843	82.03	1.368	0.013115	0.47	82.03	1.368	0.013115	-0.35774648	92.39	2.773	0.01162	0.24	92.39	2.773	0.01162	-0.5584395	74.35125	1.166375	0.00991875	-0.12625	74.5725	1.2215	0.0072225	-0.44458333	76.04	1.087	0.00598	-0.51	76.04	1.087	0.00598	-0.6131673	74.21	2.367	0.00365	0.7	74.21	2.367	0.00365	0.121800944	103.299164	3.7524166	0.00617	1.1291667	103.6975	3.85875	0.00556	-0.2627865
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1557	061d48f8-f488-4507-ad08-a36420dd10b7	89.32	3.947	0.00498	0.23	89.32	3.947	0.00498	-0.22455795	99.43	3.503	0.00498	0.11	99.43	3.503	0.00498	-0.5531888	118.06333	3.9148333	0.007635	0.34333333	118.77	3.6805	0.00747	0.2349632	123.35	4.301	0.00963	0.54	123.35	4.301	0.00963	-0.24411248	127.7	3.524	0.00697	0.26	127.7	3.524	0.00697	-0.39965928	125.935	4.5335	0.00603	0.32166666	129.485	2.9665	0.004485	-0.1846223	98.375	6.887	0.00946	-1.34	98.375	6.887	0.00946	0.6963054
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1628	061d48f8-f488-4507-ad08-a36420dd10b7	117.15	10.932	0.00398	1.1	117.15	10.932	0.00398	1.0587571	117.84	11.821	0.00531	1.35	117.84	11.821	0.00531	2.0624352	81.92	7.758	0.00398	3.7	81.92	7.758	0.00398	3.1265957	83.47	1.751	0.00896	0.6	83.47	1.751	0.00896	-0.44937107	77.94	1.791	0.00365	0.07	77.94	1.791	0.00365	-0.047340427	89.45	1.783	0.00498	1.07	89.45	1.783	0.00498	-0.34688646	85.67	1.381	0.01129	-0.12	85.67	1.381	0.01129	-0.5154386
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1726	061d48f8-f488-4507-ad08-a36420dd10b7	86.06167	6.38785	0.0130785	-0.256	85.5425	6.1835	0.0099575	1.0408466	100.55	4.52	0.01062	-0.57	100.55	4.52	0.01062	0.17098446	77.41167	1.8480834	0.0086325	-1.6175	78.865	1.84375	0.0087975	-0.6369188	104.915	4.352	0.0083	-0.875	104.915	4.352	0.0083	0.4410596	113.636665	4.7244167	0.0066125	0.30083334	112.865	4.61925	0.0067225	0.22394215	90.0675	2.00675	0.0059483335	0.079166666	89.9625	1.94175	0.004065	-0.60574657	112.574585	1.8568333	0.010774166	0.13625	111.855	1.90275	0.0103725	-0.38515452
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2127	061d48f8-f488-4507-ad08-a36420dd10b7	111.37	7.943	0.00232	-0.43	111.37	7.943	0.00232	0.39595783	125.86	4.134	0.00199	1.33	125.86	4.134	0.00199	-0.47270408	113.33	7.903	0.00365	-0.84	113.33	7.903	0.00365	1.49306	125.56	7.974	0.00232	1.55	125.56	7.974	0.00232	0.401406	129.39	8.521	0.00232	1.43	129.39	8.521	0.00232	0.08686224	117.74	5.419	0.01527	0.26	117.74	5.419	0.01527	0.3380247	108.38633	5.45765	0.010651833	0.024833333	108.02	5.428	0.007965	0.027806027
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2245	061d48f8-f488-4507-ad08-a36420dd10b7	92.2025	4.257	0.0051425	-0.6775	92.2025	4.257	0.0051425	0.3600639	96.39	2.367	0.00332	-1.42	96.39	2.367	0.00332	-0.38678756	92.975	2.465	0.0083	0.53	92.975	2.465	0.0083	-0.5157171	112.3875	2.2315834	0.004896667	0.08833333	112.4825	2.21475	0.004235	-0.26106513	117.9	4.139	0.00564	-0.04	117.9	4.139	0.00564	0.16591549	84.425	2.644	0.00282	1.2	84.425	2.644	0.00282	-0.072280705	78.89375	1.11725	0.00580875	0.595	78.93	1.1425	0.00473	-0.4602657
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2246	061d48f8-f488-4507-ad08-a36420dd10b7	96.39	2.367	0.00332	-1.42	96.39	2.367	0.00332	-0.38678756	92.975	2.465	0.0083	0.53	92.975	2.465	0.0083	-0.5157171	112.3875	2.2315834	0.004896667	0.08833333	112.4825	2.21475	0.004235	-0.26106513	117.9	4.139	0.00564	-0.04	117.9	4.139	0.00564	0.16591549	84.425	2.644	0.00282	1.2	84.425	2.644	0.00282	-0.072280705	78.89375	1.11725	0.00580875	0.595	78.93	1.1425	0.00473	-0.4602657	75.37	1.163	0.00498	-0.19	75.37	1.163	0.00498	-0.59192985
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2483	061d48f8-f488-4507-ad08-a36420dd10b7	110.965	4.464	0.003485	-0.07	110.965	4.464	0.003485	0.2574648	84.78	2.403	0.00797	0.37	84.78	2.403	0.00797	-0.15684211	95.09	1.172	0.00232	-0.45	95.09	1.172	0.00232	-0.6255591	112.59	3.19	0.01494	1.01	112.59	3.19	0.01494	-0.10140845	88.27	1.335	0.00299	-0.47	88.27	1.335	0.00299	-0.53157896	105.12813	4.3391876	0.0092325	-0.493125	104.2225	4.424	0.005145	-0.03358853	116.62334	3.141	0.0047583333	0.265	116.875	2.986	0.003985	-0.43507195
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2484	061d48f8-f488-4507-ad08-a36420dd10b7	84.78	2.403	0.00797	0.37	84.78	2.403	0.00797	-0.15684211	95.09	1.172	0.00232	-0.45	95.09	1.172	0.00232	-0.6255591	112.59	3.19	0.01494	1.01	112.59	3.19	0.01494	-0.10140845	88.27	1.335	0.00299	-0.47	88.27	1.335	0.00299	-0.53157896	105.12813	4.3391876	0.0092325	-0.493125	104.2225	4.424	0.005145	-0.03358853	116.62334	3.141	0.0047583333	0.265	116.875	2.986	0.003985	-0.43507195	105.947205	4.297269	0.0074488097	0.38022918	104.645	4.3755	0.00556	0.058440577
